,0,1,fileID
374,-0.10515234,-0.21097437,fv600671
375,-0.9316843,-0.9659306,fv600672
376,0.025371749,0.15289977,fv600673
377,-0.7122088,-0.7343594,fv600674
378,-0.2695391,0.4138781,fv600675
379,-0.9605866,-0.96889126,fv600676
380,0.19739655,-0.4434436,fv600677
381,-0.81811833,-0.61647534,fv600678
382,-0.12141334,0.3456008,fv600679
383,-0.98438525,-0.9817295,fv600680
384,-0.93152094,-0.5908817,fv600681
385,0.4212036,-0.14069848,fv600682
386,0.07316932,-0.41297054,fv600683
387,-0.2884849,-0.7601054,fv600684
388,0.0050576935,-0.17421463,fv600685
389,0.08421851,-0.16898316,fv600686
390,-0.87250227,-0.82045335,fv600687
391,-0.89632475,-0.9361051,fv600688
392,-0.9419074,-0.9458298,fv600689
393,-0.8968882,-0.8269379,fv600690
394,-0.19260226,-0.52516425,fv600691
395,-0.9746434,-0.94049215,fv600692
396,0.2496098,0.033903558,fv600693
397,0.39989248,-0.25786418,fv600694
398,0.21230093,-0.38291082,fv600695
399,-0.3260699,-0.5320361,fv600696
400,0.072266996,0.0030449086,fv600697
401,0.0051210816,-0.27496302,fv600698
402,0.32244805,-0.38694385,fv600699
403,-0.2035622,-0.460545,fv600700
404,-0.6103856,-0.43622258,fv600701
405,-0.979488,-0.9517636,fv600702
406,-0.50555897,-0.58328366,fv600703
407,-0.0646979,-0.07087532,fv600704
408,0.111670114,-0.50270915,fv600705
409,-0.44815505,-0.5102601,fv600706
410,-0.52613074,0.19471845,fv600707
411,-0.98438394,-0.9836676,fv600708
412,0.13804378,-0.18965581,fv600709
413,0.3484545,0.3024112,fv600710
414,0.24912977,0.111603945,fv600711
415,0.25352648,-0.46905327,fv600712
416,0.019633377,0.32430312,fv600713
417,-0.58037245,-0.27324662,fv600714
418,0.12775615,-0.20815071,fv600715
419,0.15993203,-0.15456028,fv600716
420,0.044567473,-0.014201087,fv600717
421,0.3327312,-0.7046299,fv600718
422,-0.45334256,0.02857251,fv600719
423,0.042298876,-0.3071688,fv600720
424,-0.43004894,-0.46652514,fv601203
425,-0.32682455,-0.6111522,fv601204
426,-0.21382444,0.45012176,fv601205
427,-0.95472574,-0.96582687,fv601206
428,-0.8851806,-0.5186136,fv601207
429,0.25409913,-0.43171856,fv601208
430,-0.35560748,-0.19027889,fv601209
431,0.24278711,-0.5842401,fv601210
432,0.022613378,-0.072183736,fv601211
433,-0.899845,-0.8603176,fv601213
