,0,1,fileID
155,0.089734904,-0.008572852,NL_107
156,-0.045413572,0.043136287,NL_108
157,0.013709943,0.036061693,NL_EN_218
158,0.0134011395,-0.10723052,NL_EN_219
159,0.3442719,-0.24640651,NL_EN_222
160,0.21245107,-0.052077774,NL_EN_223
161,0.4318203,0.13983484,NL_EN_224
162,0.19178277,0.019262275,NL_EN_229
163,0.16285877,0.021678602,NL_EN_234
164,0.045798384,-0.13955091,NL_EN_235
165,-0.0013829463,-0.084784634,NL_EN_236
166,0.16193293,-0.06719707,NL_EN_237
167,0.306164,-0.062132515,NL_EN_239
168,0.07761468,0.19164805,NL_EN_241
169,0.21571644,0.108095825,NL_EN_242
170,0.21515544,0.061546225,NL_EN_243
171,0.09329605,-0.09409362,NL_FR_201
172,0.073660225,0.085304014,NL_FR_202
173,0.75701576,0.37307012,NL_FR_203
174,0.14914814,-0.23754492,NL_FR_204
175,0.42200673,-0.20923823,NL_FR_205
176,0.41101992,-0.1487619,NL_FR_206
177,0.122812755,0.006424968,NL_FR_207
178,0.39679694,-0.13020797,NL_FR_208
179,0.37411016,0.03658148,NL_FR_209
180,0.7255032,-0.63259035,NL_FR_210
181,0.13968149,0.0036227577,NL_FR_211
182,0.08799302,0.027542822,NL_FR_212
183,0.34690693,-0.00043244302,NL_FR_213
184,0.3952805,0.035530183,NL_or_214
185,0.19300106,-0.16394334,NL_or_215
186,0.20940723,-0.01838525,NL_or_216
187,0.13305452,-0.03524219,NL_or_217
188,0.050932277,0.011237354,NL_or_220
189,0.41590244,0.039741684,NL_or_221
190,0.20603666,0.053701386,NL_or_225
191,0.18136103,0.098603524,NL_or_226
192,-0.062472764,-0.60352486,NL_or_227
193,0.4254954,0.14507858,NL_or_228
194,-0.016301464,-0.11331372,NL_or_230
195,0.067355126,0.06542977,NL_or_231
196,0.5432542,0.2819393,NL_or_232
197,0.07595881,0.0956991,NL_or_233
198,0.1585657,-0.15693402,NL_or_238
199,-0.0664037,-0.11280663,NL_or_240
200,0.49709043,0.13824087,fn000115
201,0.86848205,-0.033032328,fn000141
202,0.50292456,0.2524037,fn000142
203,0.58676285,0.3036853,fn000143
204,0.7711633,-0.39271182,fn000144
205,0.8693928,0.35546595,fn000145
206,0.35038006,0.086138666,fn000146
207,0.1377759,0.045528557,fn000147
208,0.69265026,-0.21233127,fn000148
209,0.7726177,-0.83645123,fn000149
210,0.5447496,0.6000466,fn000150
211,0.7647732,0.13629287,fn000151
212,0.07701733,-0.42430767,fn000152
213,0.8859027,-0.41225114,fn000153
214,0.66412693,0.08633826,fn000154
215,0.5596235,0.088431425,fn000155
216,0.75562257,0.041554313,fn000156
217,0.3024665,-0.059258707,fn000157
218,0.301783,0.011000007,fn000158
219,0.31842905,0.098474786,fn000159
220,0.17388092,-0.104738094,fn000160
221,0.9352723,-0.6612504,fn000161
222,0.8996029,-0.029621033,fn000162
223,0.17744415,0.00956528,fn000163
224,0.41976932,-0.80528384,fn000164
225,0.36669806,-0.50404465,fn000165
226,0.79276043,-0.19370463,fn000166
227,0.70218146,0.34564576,fn000167
228,0.9507422,0.5764864,fn000168
229,0.55789,0.120571785,fn000169
230,0.37914467,-0.32617056,fn000170
231,0.9473508,-0.12344493,fn000171
232,0.67517674,-0.37329322,fn000172
233,0.55865854,-0.23156248,fn000173
234,0.28182733,-0.34483558,fn000174
235,0.49132162,-0.443384,fn000175
236,0.98688984,-0.94442236,fn000176
237,0.9815859,-0.23126474,fn000177
238,0.8660868,-0.24144895,fn000178
239,0.35273692,0.06525657,fn000191
240,0.3806392,-0.09498793,fn000192
241,0.53269833,0.27472377,fn000193
242,0.3285046,-0.010020279,fn000194
243,0.6857297,-0.15765153,fn000195
244,0.02271661,0.064694256,fn000196
245,0.12754864,0.020214979,fn000197
246,0.52948457,0.28052723,fn000198
247,0.14675163,0.010641436,fn000199
248,0.098455764,-0.47441494,fn000200
249,0.36964375,-0.57826596,fn000201
250,0.73266846,-0.07500607,fn000202
251,0.44315597,0.2586882,fn000203
252,0.7929434,0.39284584,fn000204
253,0.82695675,0.1698304,fn000208
254,0.06704093,-0.09417775,fn000211
255,0.4288745,-0.38556406,fn000212
256,0.12532575,0.063485585,fn000213
257,0.70785713,0.40001124,fn000214
258,0.6074169,0.25612837,fn000215
259,0.49275926,0.16368039,fn000216
260,-0.032488488,-0.35516015,fn000217
